id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at;montant_ht ;montant_ttc_1;cout_energie_1
FAC00000038         ;CTR000004      ;2022/07/05 00:00:00.000;2022/08/04 00:00:00.000;2022/06/05 00:00:00.000;2022/07/05 00:00:00.000;23;20;27;13;257;En attente;CLI00021  ;GAZ_0009            ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;23;27;13
FAC00001238         ;CTR000107      ;2022/07/05 00:00:00.000;2022/08/04 00:00:00.000;2022/06/05 00:00:00.000;2022/07/05 00:00:00.000;136;20;163;81;907;En retard ;CLI00140  ;ELEC_0094           ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;136;163;81
FAC00000257         ;CTR000023      ;2022/07/08 00:00:00.000;2022/08/07 00:00:00.000;2022/06/08 00:00:00.000;2022/07/08 00:00:00.000;18;20;21;10;202;Payée     ;CLI00097  ;GAZ_0111            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;18;21;10
FAC00000404         ;CTR000036      ;2022/07/08 00:00:00.000;2022/08/07 00:00:00.000;2022/06/08 00:00:00.000;2022/07/08 00:00:00.000;247;20;297;148;58;Payée     ;CLI00176  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;247;297;148
FAC00000610         ;CTR000054      ;2022/07/09 00:00:00.000;2022/08/08 00:00:00.000;2022/06/09 00:00:00.000;2022/07/09 00:00:00.000;344;20;413;206;82;Payée     ;CLI00173  ;EAU_0128            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;344;413;206
FAC00001805         ;CTR000156      ;2022/07/09 00:00:00.000;2022/08/08 00:00:00.000;2022/06/09 00:00:00.000;2022/07/09 00:00:00.000;133;20;159;79;886;Payée     ;CLI00154  ;ELEC_0073           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;133;159;79
FAC00001582         ;CTR000137      ;2022/07/11 00:00:00.000;2022/08/10 00:00:00.000;2022/06/11 00:00:00.000;2022/07/11 00:00:00.000;59;20;71;35;399;En retard ;CLI00171  ;ELEC_0043           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;59;71;35
FAC00000738         ;CTR000065      ;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;2022/06/12 00:00:00.000;2022/07/12 00:00:00.000;109;20;131;65;26;Payée     ;CLI00096  ;EAU_0101            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;109;131;65
FAC00001053         ;CTR000092      ;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;2022/06/12 00:00:00.000;2022/07/12 00:00:00.000;161;20;194;97;38;Payée     ;CLI00030  ;EAU_0047            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;161;194;97
FAC00001306         ;CTR000113      ;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;2022/06/12 00:00:00.000;2022/07/12 00:00:00.000;38;20;46;23;426;Payée     ;CLI00158  ;GAZ_0036            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;38;46;23
FAC00001515         ;CTR000131      ;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;2022/06/12 00:00:00.000;2022/07/12 00:00:00.000;128;20;153;76;853;Payée     ;CLI00125  ;ELEC_0088           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;128;153;76
FAC00000087         ;CTR000008      ;2022/07/13 00:00:00.000;2022/08/12 00:00:00.000;2022/06/13 00:00:00.000;2022/07/13 00:00:00.000;278;20;334;167;1857;En retard ;CLI00025  ;ELEC_0136           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;278;334;167
FAC00000656         ;CTR000058      ;2022/07/13 00:00:00.000;2022/08/12 00:00:00.000;2022/06/13 00:00:00.000;2022/07/13 00:00:00.000;96;20;115;57;643;Payée     ;CLI00137  ;ELEC_0130           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;96;115;57
FAC00002010         ;CTR000175      ;2022/07/13 00:00:00.000;2022/08/12 00:00:00.000;2022/06/13 00:00:00.000;2022/07/13 00:00:00.000;10;20;12;6;120;Payée     ;CLI00190  ;GAZ_0045            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;10;12;6
FAC00000496         ;CTR000044      ;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;2022/06/14 00:00:00.000;2022/07/14 00:00:00.000;62;20;74;37;14;En attente;CLI00085  ;EAU_0113            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;62;74;37
FAC00000868         ;CTR000076      ;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;2022/06/14 00:00:00.000;2022/07/14 00:00:00.000;336;20;403;201;80;Payée     ;CLI00142  ;EAU_0041            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;336;403;201
FAC00001389         ;CTR000120      ;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;2022/06/14 00:00:00.000;2022/07/14 00:00:00.000;81;20;98;49;19;Payée     ;CLI00183  ;EAU_0083            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;81;98;49
FAC00001495         ;CTR000129      ;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;2022/06/14 00:00:00.000;2022/07/14 00:00:00.000;136;20;164;82;911;Payée     ;CLI00083  ;ELEC_0073           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;136;164;82
FAC00001398         ;CTR000121      ;2022/07/15 00:00:00.000;2022/08/14 00:00:00.000;2022/06/15 00:00:00.000;2022/07/15 00:00:00.000;233;20;280;140;1556;Payée     ;CLI00037  ;ELEC_0148           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;233;280;140
FAC00001030         ;CTR000090      ;2022/07/16 00:00:00.000;2022/08/15 00:00:00.000;2022/06/16 00:00:00.000;2022/07/16 00:00:00.000;108;20;130;65;726;Payée     ;CLI00158  ;ELEC_0022           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;108;130;65
FAC00001139         ;CTR000099      ;2022/07/17 00:00:00.000;2022/08/16 00:00:00.000;2022/06/17 00:00:00.000;2022/07/17 00:00:00.000;15;20;19;9;177;Payée     ;CLI00092  ;GAZ_0003            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;15;19;9
FAC00000592         ;CTR000052      ;2022/07/19 00:00:00.000;2022/08/18 00:00:00.000;2022/06/19 00:00:00.000;2022/07/19 00:00:00.000;81;20;97;48;541;Payée     ;CLI00141  ;ELEC_0007           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;81;97;48
FAC00002069         ;CTR000180      ;2022/07/21 00:00:00.000;2022/08/20 00:00:00.000;2022/06/21 00:00:00.000;2022/07/21 00:00:00.000;110;20;133;66;26;Payée     ;CLI00086  ;EAU_0110            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;110;133;66
FAC00000856         ;CTR000075      ;2022/07/22 00:00:00.000;2022/08/21 00:00:00.000;2022/06/22 00:00:00.000;2022/07/22 00:00:00.000;5;20;6;3;57;Payée     ;CLI00043  ;GAZ_0063            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;5;6;3
FAC00001626         ;CTR000141      ;2022/07/24 00:00:00.000;2022/08/23 00:00:00.000;2022/06/24 00:00:00.000;2022/07/24 00:00:00.000;131;20;157;78;874;Payée     ;CLI00058  ;ELEC_0133           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;131;157;78
FAC00000049         ;CTR000005      ;2022/07/26 00:00:00.000;2022/08/25 00:00:00.000;2022/06/26 00:00:00.000;2022/07/26 00:00:00.000;105;20;126;63;703;En attente;CLI00098  ;ELEC_0097           ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;105;126;63
FAC00001952         ;CTR000170      ;2022/07/28 00:00:00.000;2022/08/27 00:00:00.000;2022/06/28 00:00:00.000;2022/07/28 00:00:00.000;368;20;442;221;87;En retard ;CLI00021  ;EAU_0131            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;368;442;221
FAC00000066         ;CTR000006      ;2022/07/29 00:00:00.000;2022/08/28 00:00:00.000;2022/06/29 00:00:00.000;2022/07/29 00:00:00.000;37;20;44;22;412;Payée     ;CLI00015  ;GAZ_0003            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;37;44;22
FAC00001151         ;CTR000100      ;2022/07/29 00:00:00.000;2022/08/28 00:00:00.000;2022/06/29 00:00:00.000;2022/07/29 00:00:00.000;28;20;33;16;311;Payée     ;CLI00050  ;GAZ_0099            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;28;33;16
FAC00000158         ;CTR000014      ;2022/07/30 00:00:00.000;2022/08/29 00:00:00.000;2022/06/30 00:00:00.000;2022/07/30 00:00:00.000;9;20;11;5;105;Payée     ;CLI00077  ;GAZ_0042            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;9;11;5
FAC00001675         ;CTR000145      ;2022/07/31 00:00:00.000;2022/08/30 00:00:00.000;2022/07/01 00:00:00.000;2022/07/31 00:00:00.000;31;20;38;19;354;Payée     ;CLI00023  ;GAZ_0027            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;31;38;19
FAC00002060         ;CTR000179      ;2022/07/31 00:00:00.000;2022/08/30 00:00:00.000;2022/07/01 00:00:00.000;2022/07/31 00:00:00.000;16;20;19;9;182;Payée     ;CLI00033  ;GAZ_0069            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;16;19;9
FAC00001721         ;CTR000149      ;2022/08/01 00:00:00.000;2022/08/31 00:00:00.000;2022/07/02 00:00:00.000;2022/08/01 00:00:00.000;17;20;20;10;190;Payée     ;CLI00145  ;GAZ_0003            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;17;20;10
FAC00000704         ;CTR000062      ;2022/08/02 00:00:00.000;2022/09/01 00:00:00.000;2022/07/03 00:00:00.000;2022/08/02 00:00:00.000;102;20;122;61;680;Payée     ;CLI00166  ;ELEC_0103           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;102;122;61
FAC00000774         ;CTR000068      ;2022/08/02 00:00:00.000;2022/09/01 00:00:00.000;2022/07/03 00:00:00.000;2022/08/02 00:00:00.000;225;20;270;135;1503;Payée     ;CLI00107  ;ELEC_0022           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;225;270;135
FAC00001426         ;CTR000123      ;2022/08/02 00:00:00.000;2022/09/01 00:00:00.000;2022/07/03 00:00:00.000;2022/08/02 00:00:00.000;44;20;53;26;495;Payée     ;CLI00020  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;44;53;26
FAC00001161         ;CTR000101      ;2022/08/03 00:00:00.000;2022/09/02 00:00:00.000;2022/07/04 00:00:00.000;2022/08/03 00:00:00.000;12;20;15;7;140;Payée     ;CLI00105  ;GAZ_0126            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;12;15;7
FAC00000039         ;CTR000004      ;2022/08/04 00:00:00.000;2022/09/03 00:00:00.000;2022/07/05 00:00:00.000;2022/08/04 00:00:00.000;4;20;5;2;55;En attente;CLI00021  ;GAZ_0009            ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;4;5;2
FAC00001239         ;CTR000107      ;2022/08/04 00:00:00.000;2022/09/03 00:00:00.000;2022/07/05 00:00:00.000;2022/08/04 00:00:00.000;54;20;65;32;362;En attente;CLI00140  ;ELEC_0094           ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;54;65;32
FAC00000258         ;CTR000023      ;2022/08/07 00:00:00.000;2022/09/06 00:00:00.000;2022/07/08 00:00:00.000;2022/08/07 00:00:00.000;8;20;10;5;92;Payée     ;CLI00097  ;GAZ_0111            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;8;10;5
FAC00000405         ;CTR000036      ;2022/08/07 00:00:00.000;2022/09/06 00:00:00.000;2022/07/08 00:00:00.000;2022/08/07 00:00:00.000;180;20;216;108;42;Payée     ;CLI00176  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;180;216;108
FAC00000611         ;CTR000054      ;2022/08/08 00:00:00.000;2022/09/07 00:00:00.000;2022/07/09 00:00:00.000;2022/08/08 00:00:00.000;396;20;475;237;94;Payée     ;CLI00173  ;EAU_0128            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;396;475;237
FAC00001806         ;CTR000156      ;2022/08/08 00:00:00.000;2022/09/07 00:00:00.000;2022/07/09 00:00:00.000;2022/08/08 00:00:00.000;261;20;313;156;1741;En attente;CLI00154  ;ELEC_0073           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;261;313;156
FAC00001583         ;CTR000137      ;2022/08/10 00:00:00.000;2022/09/09 00:00:00.000;2022/07/11 00:00:00.000;2022/08/10 00:00:00.000;94;20;113;56;632;En attente;CLI00171  ;ELEC_0043           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;94;113;56
FAC00000739         ;CTR000065      ;2022/08/11 00:00:00.000;2022/09/10 00:00:00.000;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;159;20;190;95;37;En attente;CLI00096  ;EAU_0101            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;159;190;95
FAC00001054         ;CTR000092      ;2022/08/11 00:00:00.000;2022/09/10 00:00:00.000;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;246;20;295;147;58;Payée     ;CLI00030  ;EAU_0047            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;246;295;147
FAC00001307         ;CTR000113      ;2022/08/11 00:00:00.000;2022/09/10 00:00:00.000;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;38;20;45;22;423;Payée     ;CLI00158  ;GAZ_0036            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;38;45;22
FAC00001516         ;CTR000131      ;2022/08/11 00:00:00.000;2022/09/10 00:00:00.000;2022/07/12 00:00:00.000;2022/08/11 00:00:00.000;220;20;265;132;1472;Payée     ;CLI00125  ;ELEC_0088           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;220;265;132
FAC00000088         ;CTR000008      ;2022/08/12 00:00:00.000;2022/09/11 00:00:00.000;2022/07/13 00:00:00.000;2022/08/12 00:00:00.000;182;20;219;109;1217;En retard ;CLI00025  ;ELEC_0136           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;182;219;109
FAC00000657         ;CTR000058      ;2022/08/12 00:00:00.000;2022/09/11 00:00:00.000;2022/07/13 00:00:00.000;2022/08/12 00:00:00.000;117;20;140;70;782;En retard ;CLI00137  ;ELEC_0130           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;117;140;70
FAC00002011         ;CTR000175      ;2022/08/12 00:00:00.000;2022/09/11 00:00:00.000;2022/07/13 00:00:00.000;2022/08/12 00:00:00.000;19;20;23;11;215;En retard ;CLI00190  ;GAZ_0045            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;19;23;11
FAC00000497         ;CTR000044      ;2022/08/13 00:00:00.000;2022/09/12 00:00:00.000;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;246;20;295;147;58;Payée     ;CLI00085  ;EAU_0113            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;246;295;147
FAC00000869         ;CTR000076      ;2022/08/13 00:00:00.000;2022/09/12 00:00:00.000;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;378;20;454;227;90;Payée     ;CLI00142  ;EAU_0041            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;378;454;227
FAC00001390         ;CTR000120      ;2022/08/13 00:00:00.000;2022/09/12 00:00:00.000;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;386;20;463;231;91;Payée     ;CLI00183  ;EAU_0083            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;386;463;231
FAC00001496         ;CTR000129      ;2022/08/13 00:00:00.000;2022/09/12 00:00:00.000;2022/07/14 00:00:00.000;2022/08/13 00:00:00.000;180;20;216;108;1201;Payée     ;CLI00083  ;ELEC_0073           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;180;216;108
FAC00001399         ;CTR000121      ;2022/08/14 00:00:00.000;2022/09/13 00:00:00.000;2022/07/15 00:00:00.000;2022/08/14 00:00:00.000;246;20;295;147;1643;Payée     ;CLI00037  ;ELEC_0148           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;246;295;147
FAC00001031         ;CTR000090      ;2022/08/15 00:00:00.000;2022/09/14 00:00:00.000;2022/07/16 00:00:00.000;2022/08/15 00:00:00.000;285;20;342;171;1901;En attente;CLI00158  ;ELEC_0022           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;285;342;171
FAC00001140         ;CTR000099      ;2022/08/16 00:00:00.000;2022/09/15 00:00:00.000;2022/07/17 00:00:00.000;2022/08/16 00:00:00.000;44;20;52;26;489;Payée     ;CLI00092  ;GAZ_0003            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;44;52;26
FAC00000593         ;CTR000052      ;2022/08/18 00:00:00.000;2022/09/17 00:00:00.000;2022/07/19 00:00:00.000;2022/08/18 00:00:00.000;227;20;273;136;1518;Payée     ;CLI00141  ;ELEC_0007           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;227;273;136
FAC00002070         ;CTR000180      ;2022/08/20 00:00:00.000;2022/09/19 00:00:00.000;2022/07/21 00:00:00.000;2022/08/20 00:00:00.000;306;20;367;183;72;Payée     ;CLI00086  ;EAU_0110            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;306;367;183
FAC00000857         ;CTR000075      ;2022/08/21 00:00:00.000;2022/09/20 00:00:00.000;2022/07/22 00:00:00.000;2022/08/21 00:00:00.000;22;20;26;13;246;En retard ;CLI00043  ;GAZ_0063            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;22;26;13
FAC00001627         ;CTR000141      ;2022/08/23 00:00:00.000;2022/09/22 00:00:00.000;2022/07/24 00:00:00.000;2022/08/23 00:00:00.000;284;20;341;170;1898;Payée     ;CLI00058  ;ELEC_0133           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;284;341;170
FAC00000050         ;CTR000005      ;2022/08/25 00:00:00.000;2022/09/24 00:00:00.000;2022/07/26 00:00:00.000;2022/08/25 00:00:00.000;197;20;236;118;1314;Payée     ;CLI00098  ;ELEC_0097           ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;197;236;118
FAC00001953         ;CTR000170      ;2022/08/27 00:00:00.000;2022/09/26 00:00:00.000;2022/07/28 00:00:00.000;2022/08/27 00:00:00.000;352;20;422;211;83;Payée     ;CLI00021  ;EAU_0131            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;352;422;211
FAC00000067         ;CTR000006      ;2022/08/28 00:00:00.000;2022/09/27 00:00:00.000;2022/07/29 00:00:00.000;2022/08/28 00:00:00.000;5;20;6;3;62;Payée     ;CLI00015  ;GAZ_0003            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;5;6;3
FAC00001152         ;CTR000100      ;2022/08/28 00:00:00.000;2022/09/27 00:00:00.000;2022/07/29 00:00:00.000;2022/08/28 00:00:00.000;30;20;36;18;339;Payée     ;CLI00050  ;GAZ_0099            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;30;36;18
FAC00000159         ;CTR000014      ;2022/08/29 00:00:00.000;2022/09/28 00:00:00.000;2022/07/30 00:00:00.000;2022/08/29 00:00:00.000;28;20;34;17;317;Payée     ;CLI00077  ;GAZ_0042            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;28;34;17
FAC00001676         ;CTR000145      ;2022/08/30 00:00:00.000;2022/09/29 00:00:00.000;2022/07/31 00:00:00.000;2022/08/30 00:00:00.000;13;20;15;7;147;Payée     ;CLI00023  ;GAZ_0027            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;13;15;7
FAC00002061         ;CTR000179      ;2022/08/30 00:00:00.000;2022/09/29 00:00:00.000;2022/07/31 00:00:00.000;2022/08/30 00:00:00.000;43;20;52;26;487;En retard ;CLI00033  ;GAZ_0069            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;43;52;26
FAC00001722         ;CTR000149      ;2022/08/31 00:00:00.000;2022/09/30 00:00:00.000;2022/08/01 00:00:00.000;2022/08/31 00:00:00.000;11;20;13;6;129;Payée     ;CLI00145  ;GAZ_0003            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;11;13;6
FAC00000705         ;CTR000062      ;2022/09/01 00:00:00.000;2022/10/01 00:00:00.000;2022/08/02 00:00:00.000;2022/09/01 00:00:00.000;92;20;111;55;617;Payée     ;CLI00166  ;ELEC_0103           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;92;111;55
FAC00000775         ;CTR000068      ;2022/09/01 00:00:00.000;2022/10/01 00:00:00.000;2022/08/02 00:00:00.000;2022/09/01 00:00:00.000;77;20;92;46;516;Payée     ;CLI00107  ;ELEC_0022           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;77;92;46
FAC00001427         ;CTR000123      ;2022/09/01 00:00:00.000;2022/10/01 00:00:00.000;2022/08/02 00:00:00.000;2022/09/01 00:00:00.000;29;20;35;17;332;Payée     ;CLI00020  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;29;35;17
FAC00001162         ;CTR000101      ;2022/09/02 00:00:00.000;2022/10/02 00:00:00.000;2022/08/03 00:00:00.000;2022/09/02 00:00:00.000;15;20;18;9;167;Payée     ;CLI00105  ;GAZ_0126            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;15;18;9
FAC00000040         ;CTR000004      ;2022/09/03 00:00:00.000;2022/10/03 00:00:00.000;2022/08/04 00:00:00.000;2022/09/03 00:00:00.000;9;20;11;5;108;En attente;CLI00021  ;GAZ_0009            ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;9;11;5
FAC00001240         ;CTR000107      ;2022/09/03 00:00:00.000;2022/10/03 00:00:00.000;2022/08/04 00:00:00.000;2022/09/03 00:00:00.000;86;20;104;52;578;En attente;CLI00140  ;ELEC_0094           ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;86;104;52
FAC00001257         ;CTR000109      ;2022/09/04 00:00:00.000;2022/10/04 00:00:00.000;2022/08/05 00:00:00.000;2022/09/04 00:00:00.000;21;20;25;12;236;Payée     ;CLI00109  ;GAZ_0027            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;21;25;12
FAC00000259         ;CTR000023      ;2022/09/06 00:00:00.000;2022/10/06 00:00:00.000;2022/08/07 00:00:00.000;2022/09/06 00:00:00.000;18;20;22;11;205;Payée     ;CLI00097  ;GAZ_0111            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;18;22;11
FAC00000406         ;CTR000036      ;2022/09/06 00:00:00.000;2022/10/06 00:00:00.000;2022/08/07 00:00:00.000;2022/09/06 00:00:00.000;237;20;284;142;56;Payée     ;CLI00176  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;237;284;142
